record_id,category,incident_datetime,state,city,person_name,person_age,person_gender,contact_number,record_status,crime_type,platform_involved,,financial_loss_inr,caller_number,callee_number,call_duration_sec,call_type,tower_location,imei_number,fir_number,police_station,complaint_category,officer_assigned,fir_status,platform_name,account_handle,theft_type,followers_count,recovery_status,transaction_id,bank_name,account_number_masked,transaction_amount_inr,transaction_type,merchant_name,fraud_flag,description
REC002794,Call Data Record,12/14/2023 9:14,Delhi,Rohini,Vivaan Malhotra,70,Male,9.19706E+11,Open,,,,,9.19167E+11,9.18567E+11,0,Missed,Delhi,7.84272E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via AP circle.
REC004844,Online FIR,6/28/2024 20:32,Karnataka,Bengaluru,Pranav Chatterjee,52,Male,9.18293E+11,Closed,,,,,,,,,,,FIR/2025/43140,Bengaluru Cyber Crime PS,Financial Fraud,SI Aanya Nair,Filed,,,,,,,,,,,,,"Online FIR filed for Financial Fraud, current status: Filed."
REC009781,Online Bank Transaction,3/19/2024 9:55,Tamil Nadu,Coimbatore,Meera Thakur,48,Female,9.17581E+11,Open,,,,,,,,,,,,,,,,,,,,,TXN196562061557,ICICI Bank,XXXX5409,1789.25,RTGS,IRCTC,No,"RTGS transaction of INR 1,789.25, fraud_flag=No."
REC009935,Online Bank Transaction,5/30/2026 23:48,Delhi,Dwarka,Tanvi Pillai,31,Female,9.18144E+11,Closed,,,,,,,,,,,,,,,,,,,,,TXN605069005516,Kotak Mahindra Bank,XXXX1009,38225.56,Debit Card,Amazon,No,"Debit Card transaction of INR 38,225.56, fraud_flag=No."
REC004763,Online FIR,9/2/2026 4:05,Tamil Nadu,Chennai,Deepak Sharma,53,Male,9.16781E+11,Open,,,,,,,,,,,FIR/2024/39594,Chennai Cyber Crime PS,Data Theft,ASI Saanvi Bose,Chargesheet Filed,,,,,,,,,,,,,"Online FIR filed for Data Theft, current status: Chargesheet Filed."
REC007192,Social Media Theft,7/13/2023 19:13,Haryana,Faridabad,Shreya Bhatt,50,Female,9.17641E+11,Closed,,,,,,,,,,,,,,,,WhatsApp,@shreya_bhatt296,Impersonation,163526,Not Recovered,,,,,,,,Impersonation reported on WhatsApp account.
REC006042,Social Media Theft,12/2/2023 15:31,Rajasthan,Jaipur,Sandeep Das,60,Male,9.19406E+11,Under Review,,,,,,,,,,,,,,,,Telegram,@sandeep_das319,Password Compromised,35535,Pending,,,,,,,,Password Compromised reported on Telegram account.
REC009637,Online Bank Transaction,5/13/2026 20:14,Karnataka,Mysuru,Komal Kumar,48,Female,9.1787E+11,Closed,,,,,,,,,,,,,,,,,,,,,TXN945154791862,Bank of Baroda,XXXX0731,89060.03,Net Banking,BigBasket,No,"Net Banking transaction of INR 89,060.03, fraud_flag=No."
REC003446,Call Data Record,8/13/2023 12:05,Gujarat,Surat,Arjun Mehta,30,Male,9.19758E+11,Open,,,,,9.19976E+11,9.18282E+11,0,Missed,Delhi,2.16144E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Punjab circle.
REC008150,Online Bank Transaction,1/8/2026 2:00,Punjab,Ludhiana,Karan Sharma,46,Male,9.19012E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN405280558086,ICICI Bank,XXXX1706,152284.33,Credit Card,Swiggy,No,"Credit Card transaction of INR 152,284.33, fraud_flag=No."
REC007766,Social Media Theft,6/27/2024 5:47,West Bengal,Kolkata,Vivaan Rao,44,Male,9.19972E+11,Under Review,,,,,,,,,,,,,,,,Facebook,@vivaan_rao155,Fake Profile Created,217910,Recovered,,,,,,,,Fake Profile Created reported on Facebook account.
REC003621,Call Data Record,1/10/2026 15:49,Uttar Pradesh,Kanpur,Shreya Chauhan,20,Female,9.16854E+11,Closed,,,,,9.19587E+11,9.16971E+11,0,Missed,MP,7.54345E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Rajasthan circle.
REC001953,Cybercrime,3/3/2026 10:51,Haryana,Faridabad,Krishna Gupta,45,Male,9.18657E+11,Open,Hacking,Email,,143062.07,,,,,,,,,,,,,,,,,,,,,,,,"Hacking reported via Email, financial loss INR 143,062.07."
REC000556,Cybercrime,6/3/2025 10:37,Punjab,Ludhiana,Sandeep Thakur,70,Male,9.17837E+11,Resolved,Identity Theft,Email,,204547.14,,,,,,,,,,,,,,,,,,,,,,,,"Identity Theft reported via Email, financial loss INR 204,547.14."
REC004265,Online FIR,6/17/2023 21:56,Tamil Nadu,Coimbatore,Sneha Mehta,47,Female,9.17382E+11,Resolved,,,,,,,,,,,FIR/2023/55135,Coimbatore Cyber Crime PS,Financial Fraud,DySP Pranav Ghosh,Chargesheet Filed,,,,,,,,,,,,,"Online FIR filed for Financial Fraud, current status: Chargesheet Filed."
REC001164,Cybercrime,10/14/2023 7:23,Kerala,Kochi,Riya Reddy,67,Female,9.19228E+11,Closed,QR Code Fraud,SMS,,0,,,,,,,,,,,,,,,,,,,,,,,,"QR Code Fraud reported via SMS, financial loss INR 0.00."
REC001585,Cybercrime,9/13/2023 2:36,Telangana,Hyderabad,Komal Thakur,20,Female,9.19098E+11,Closed,Sextortion,Social Media,,0,,,,,,,,,,,,,,,,,,,,,,,,"Sextortion reported via Social Media, financial loss INR 0.00."
REC006152,Social Media Theft,4/24/2024 1:34,Telangana,Hyderabad,Sneha Ghosh,54,Female,9.17504E+11,Resolved,,,,,,,,,,,,,,,,Snapchat,@sneha_ghosh913,Unauthorized Access,65219,Not Recovered,,,,,,,,Unauthorized Access reported on Snapchat account.
REC009721,Online Bank Transaction,8/20/2026 19:10,Delhi,Rohini,Reyansh Malhotra,59,Male,9.18306E+11,Resolved,,,,,,,,,,,,,,,,,,,,,TXN174591317216,Union Bank of India,XXXX8839,73246.87,UPI,Paytm Mall,No,"UPI transaction of INR 73,246.87, fraud_flag=No."
REC005838,Online FIR,4/16/2025 20:42,Andhra Pradesh,Vijayawada,Kiara Yadav,36,Female,9.18299E+11,Escalated,,,,,,,,,,,FIR/2026/69666,Vijayawada Cyber Crime PS,Online Impersonation,ASI Shreya Mishra,Chargesheet Filed,,,,,,,,,,,,,"Online FIR filed for Online Impersonation, current status: Chargesheet Filed."
REC005262,Online FIR,7/4/2024 10:08,Madhya Pradesh,Gwalior,Ritika Joshi,37,Female,9.17956E+11,Under Review,,,,,,,,,,,FIR/2024/17157,Gwalior Cyber Crime PS,Cyber Fraud,SI Aanya Bansal,Chargesheet Filed,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Chargesheet Filed."
REC005240,Online FIR,9/23/2024 7:52,Delhi,New Delhi,Meera Choudhary,33,Female,9.1841E+11,Closed,,,,,,,,,,,FIR/2025/11341,New Delhi Cyber Crime PS,Data Theft,ASI Saanvi Mishra,Closed,,,,,,,,,,,,,"Online FIR filed for Data Theft, current status: Closed."
REC007914,Social Media Theft,7/10/2023 1:25,Haryana,Panipat,Pooja Agarwal,23,Female,9.19661E+11,Closed,,,,,,,,,,,,,,,,Instagram,@pooja_agarwal255,Impersonation,234186,Not Recovered,,,,,,,,Impersonation reported on Instagram account.
REC009163,Online Bank Transaction,6/10/2023 16:48,Maharashtra,Mumbai,Reyansh Agarwal,35,Male,9.19239E+11,Resolved,,,,,,,,,,,,,,,,,,,,,TXN528222191028,Kotak Mahindra Bank,XXXX4443,273895.29,Credit Card,Croma,No,"Credit Card transaction of INR 273,895.29, fraud_flag=No."
REC001599,Cybercrime,8/16/2026 19:17,Karnataka,Mangaluru,Vivaan Verma,23,Male,9.16274E+11,Closed,Hacking,Social Media,,0,,,,,,,,,,,,,,,,,,,,,,,,"Hacking reported via Social Media, financial loss INR 0.00."
REC007183,Social Media Theft,9/20/2023 2:35,West Bengal,Kolkata,Ananya Sinha,65,Female,9.16784E+11,Closed,,,,,,,,,,,,,,,,Facebook,@ananya_sinha59,Unauthorized Access,193090,Not Recovered,,,,,,,,Unauthorized Access reported on Facebook account.
REC000301,Cybercrime,9/21/2024 22:25,Haryana,Gurugram,Karan Thakur,25,Male,9.17878E+11,Closed,Fake Loan App Fraud,Email,,235874.21,,,,,,,,,,,,,,,,,,,,,,,,"Fake Loan App Fraud reported via Email, financial loss INR 235,874.21."
REC009661,Online Bank Transaction,9/29/2024 8:52,Rajasthan,Udaipur,Ananya Gupta,54,Female,9.16731E+11,Open,,,,,,,,,,,,,,,,,,,,,TXN648834175607,State Bank of India,XXXX7792,254278.16,Debit Card,Myntra,No,"Debit Card transaction of INR 254,278.16, fraud_flag=No."
REC006948,Social Media Theft,8/27/2025 4:26,Punjab,Chandigarh,Kavya Singh,32,Female,9.19063E+11,Resolved,,,,,,,,,,,,,,,,Snapchat,@kavya_singh796,Account Hacked,63857,Under Review,,,,,,,,Account Hacked reported on Snapchat account.
REC003795,Call Data Record,10/2/2025 13:12,West Bengal,Kolkata,Saanvi Bhatt,18,Female,9.18258E+11,Closed,,,,,9.17633E+11,9.16354E+11,2027,Outgoing,Mumbai,4.88034E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 2027s logged via UP East circle.
REC004573,Online FIR,5/6/2026 21:16,Andhra Pradesh,Vijayawada,Diya Mishra,54,Female,9.19507E+11,Open,,,,,,,,,,,FIR/2024/38484,Vijayawada Cyber Crime PS,Cyber Fraud,Inspector Divya Patel,Filed,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Filed."
REC004336,Online FIR,3/24/2023 23:22,Tamil Nadu,Chennai,Sakshi Rao,48,Female,9.17325E+11,Resolved,,,,,,,,,,,FIR/2023/33695,Chennai Cyber Crime PS,Online Impersonation,ASI Aanya Mishra,Filed,,,,,,,,,,,,,"Online FIR filed for Online Impersonation, current status: Filed."
REC002859,Call Data Record,9/1/2025 7:31,Tamil Nadu,Madurai,Ananya Kumar,32,Female,9.16591E+11,Closed,,,,,9.19228E+11,9.1909E+11,0,Missed,Rajasthan,8.91132E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via West Bengal circle.
REC005695,Online FIR,4/3/2025 7:33,Telangana,Hyderabad,Riya Gupta,31,Female,9.19452E+11,Closed,,,,,,,,,,,FIR/2024/98047,Hyderabad Cyber Crime PS,Harassment,SI Rajesh Chatterjee,Filed,,,,,,,,,,,,,"Online FIR filed for Harassment, current status: Filed."
REC003143,Call Data Record,6/12/2023 20:16,Gujarat,Vadodara,Nikhil Sinha,59,Male,9.17616E+11,Escalated,,,,,9.17161E+11,9.17428E+11,0,Missed,Delhi,7.53714E+13,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Punjab circle.
REC001360,Cybercrime,1/26/2023 22:08,Uttar Pradesh,Lucknow,Tanvi Nair,65,Female,9.17387E+11,Resolved,Sextortion,Mobile App,,0,,,,,,,,,,,,,,,,,,,,,,,,"Sextortion reported via Mobile App, financial loss INR 0.00."
REC004534,Online FIR,12/21/2024 9:56,Kerala,Thiruvananthapuram,Arjun Thakur,63,Male,9.17555E+11,Resolved,,,,,,,,,,,FIR/2026/85188,Thiruvananthapuram Cyber Crime PS,Data Theft,DySP Pooja Verma,Under Investigation,,,,,,,,,,,,,"Online FIR filed for Data Theft, current status: Under Investigation."
REC009750,Online Bank Transaction,12/13/2024 20:13,Haryana,Panipat,Aarav Das,21,Male,9.16623E+11,Escalated,,,,,,,,,,,,,,,,,,,,,TXN616892404550,HDFC Bank,XXXX8415,82521.94,IMPS,Flipkart,No,"IMPS transaction of INR 82,521.94, fraud_flag=No."
REC005688,Online FIR,6/10/2025 2:51,West Bengal,Howrah,Abhishek Nair,63,Male,9.18986E+11,Open,,,,,,,,,,,FIR/2025/28082,Howrah Cyber Crime PS,Cyber Fraud,ASI Shreya Pillai,Under Investigation,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Under Investigation."
REC000487,Cybercrime,8/30/2025 9:12,Gujarat,Ahmedabad,Arjun Agarwal,23,Male,9.17323E+11,Under Review,Cyberstalking,Website,,0,,,,,,,,,,,,,,,,,,,,,,,,"Cyberstalking reported via Website, financial loss INR 0.00."
REC007837,Social Media Theft,10/19/2023 16:59,West Bengal,Howrah,Sakshi Malhotra,25,Female,9.16585E+11,Under Review,,,,,,,,,,,,,,,,Twitter/X,@sakshi_malhotra140,Account Hacked,222088,Under Review,,,,,,,,Account Hacked reported on Twitter/X account.
REC009555,Online Bank Transaction,5/6/2024 16:03,Bihar,Gaya,Sneha Agarwal,22,Female,9.18364E+11,Closed,,,,,,,,,,,,,,,,,,,,,TXN160013776187,Union Bank of India,XXXX9284,289758.58,RTGS,Paytm Mall,Yes,"RTGS transaction of INR 289,758.58, fraud_flag=Yes."
REC005901,Online FIR,6/3/2026 15:48,Maharashtra,Nagpur,Bhavna Iyer,42,Female,9.17798E+11,Under Review,,,,,,,,,,,FIR/2024/15930,Nagpur Cyber Crime PS,Extortion,Inspector Nisha Bansal,Closed,,,,,,,,,,,,,"Online FIR filed for Extortion, current status: Closed."
REC008117,Online Bank Transaction,9/23/2023 1:41,Punjab,Amritsar,Arjun Gupta,42,Male,9.18939E+11,Escalated,,,,,,,,,,,,,,,,,,,,,TXN933334864514,Bank of Baroda,XXXX3095,263076.35,RTGS,Croma,No,"RTGS transaction of INR 263,076.35, fraud_flag=No."
REC007363,Social Media Theft,12/1/2025 14:41,Telangana,Warangal,Aanya Kumar,30,Female,9.19403E+11,Closed,,,,,,,,,,,,,,,,Telegram,@aanya_kumar331,Impersonation,202368,Pending,,,,,,,,Impersonation reported on Telegram account.
REC001153,Cybercrime,8/1/2023 22:02,Kerala,Kozhikode,Pallavi Nair,20,Female,9.18489E+11,Open,Malware Attack,Email,,0,,,,,,,,,,,,,,,,,,,,,,,,"Malware Attack reported via Email, financial loss INR 0.00."
REC005383,Online FIR,4/22/2025 20:58,Karnataka,Mangaluru,Deepak Pillai,61,Male,9.18807E+11,Closed,,,,,,,,,,,FIR/2026/33736,Mangaluru Cyber Crime PS,Extortion,Inspector Myra Agarwal,Filed,,,,,,,,,,,,,"Online FIR filed for Extortion, current status: Filed."
REC009742,Online Bank Transaction,10/1/2023 3:06,Maharashtra,Pune,Neha Iyer,18,Female,9.19801E+11,Open,,,,,,,,,,,,,,,,,,,,,TXN361449520021,Kotak Mahindra Bank,XXXX1618,47860.05,RTGS,Uber,No,"RTGS transaction of INR 47,860.05, fraud_flag=No."
REC005425,Online FIR,1/3/2026 19:12,Bihar,Gaya,Neha Chatterjee,26,Female,9.16107E+11,Open,,,,,,,,,,,FIR/2024/89676,Gaya Cyber Crime PS,Cyber Fraud,DySP Kiara Chauhan,Chargesheet Filed,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Chargesheet Filed."
REC008808,Online Bank Transaction,3/28/2024 4:06,Punjab,Ludhiana,Yash Choudhary,29,Male,9.16453E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN724789269030,Canara Bank,XXXX0741,48823.4,Debit Card,IRCTC,No,"Debit Card transaction of INR 48,823.40, fraud_flag=No."
REC005187,Online FIR,2/10/2025 19:19,Madhya Pradesh,Gwalior,Pooja Chatterjee,37,Female,9.19214E+11,Closed,,,,,,,,,,,FIR/2025/49963,Gwalior Cyber Crime PS,Data Theft,ASI Simran Bhatt,Filed,,,,,,,,,,,,,"Online FIR filed for Data Theft, current status: Filed."
REC008410,Online Bank Transaction,5/21/2023 23:29,Rajasthan,Jodhpur,Sandeep Agarwal,25,Male,9.17966E+11,Open,,,,,,,,,,,,,,,,,,,,,TXN875781126923,Kotak Mahindra Bank,XXXX6433,123482.62,Debit Card,BookMyShow,No,"Debit Card transaction of INR 123,482.62, fraud_flag=No."
REC006190,Social Media Theft,2/11/2024 0:33,West Bengal,Kolkata,Reyansh Malhotra,18,Male,9.17068E+11,Escalated,,,,,,,,,,,,,,,,Twitter/X,@reyansh_malhotra81,Account Hacked,206297,Under Review,,,,,,,,Account Hacked reported on Twitter/X account.
REC009703,Online Bank Transaction,6/29/2026 21:09,Gujarat,Ahmedabad,Ishaan Chauhan,61,Male,9.17503E+11,Resolved,,,,,,,,,,,,,,,,,,,,,TXN253275754077,Punjab National Bank,XXXX6903,276959.74,NEFT,Netflix,Yes,"NEFT transaction of INR 276,959.74, fraud_flag=Yes."
REC008270,Online Bank Transaction,9/28/2023 7:06,Andhra Pradesh,Visakhapatnam,Naveen Yadav,31,Male,9.17889E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN446241917805,ICICI Bank,XXXX8670,33391.07,IMPS,Myntra,No,"IMPS transaction of INR 33,391.07, fraud_flag=No."
REC005315,Online FIR,4/4/2025 1:59,Gujarat,Vadodara,Isha Joshi,49,Female,9.1741E+11,Closed,,,,,,,,,,,FIR/2026/74035,Vadodara Cyber Crime PS,Cyber Fraud,ASI Kiara Kapoor,Under Investigation,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Under Investigation."
REC009904,Online Bank Transaction,7/4/2024 7:21,Punjab,Amritsar,Divya Thakur,70,Female,9.16038E+11,Open,,,,,,,,,,,,,,,,,,,,,TXN170592590479,State Bank of India,XXXX9617,19854.31,NEFT,BigBasket,No,"NEFT transaction of INR 19,854.31, fraud_flag=No."
REC000666,Cybercrime,9/22/2025 15:41,Uttar Pradesh,Noida,Reyansh Gupta,38,Male,9.168E+11,Closed,QR Code Fraud,SMS,,0,,,,,,,,,,,,,,,,,,,,,,,,"QR Code Fraud reported via SMS, financial loss INR 0.00."
REC003354,Call Data Record,11/17/2024 16:07,Kerala,Kochi,Sai Mehta,51,Male,9.18652E+11,Resolved,,,,,9.17554E+11,9.18287E+11,0,Missed,Punjab,1.24321E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Kerala circle.
REC008852,Online Bank Transaction,8/25/2026 11:00,Punjab,Amritsar,Payal Sharma,26,Female,9.16013E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN283438555129,IDBI Bank,XXXX6815,217592.1,RTGS,Swiggy,No,"RTGS transaction of INR 217,592.10, fraud_flag=No."
REC008062,Online Bank Transaction,11/26/2025 22:41,Delhi,Dwarka,Myra Nair,68,Female,9.19143E+11,Escalated,,,,,,,,,,,,,,,,,,,,,TXN737427769318,IDBI Bank,XXXX5953,132851,Net Banking,Myntra,No,"Net Banking transaction of INR 132,851.00, fraud_flag=No."
REC000643,Cybercrime,3/8/2024 12:18,Punjab,Ludhiana,Suresh Chatterjee,21,Male,9.19469E+11,Open,Identity Theft,Website,,354316.36,,,,,,,,,,,,,,,,,,,,,,,,"Identity Theft reported via Website, financial loss INR 354,316.36."
REC009243,Online Bank Transaction,2/4/2025 18:21,Gujarat,Ahmedabad,Karan Agarwal,37,Male,9.17309E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN540262896185,Kotak Mahindra Bank,XXXX4864,18925.18,Net Banking,BookMyShow,No,"Net Banking transaction of INR 18,925.18, fraud_flag=No."
REC000177,Cybercrime,7/29/2026 21:16,Bihar,Patna,Meera Das,60,Female,9.17417E+11,Under Review,Cyberstalking,WhatsApp,,0,,,,,,,,,,,,,,,,,,,,,,,,"Cyberstalking reported via WhatsApp, financial loss INR 0.00."
REC006432,Social Media Theft,1/22/2026 22:55,Madhya Pradesh,Bhopal,Rohan Bansal,69,Male,9.16879E+11,Closed,,,,,,,,,,,,,,,,WhatsApp,@rohan_bansal53,Account Hacked,64163,Pending,,,,,,,,Account Hacked reported on WhatsApp account.
REC009911,Online Bank Transaction,8/17/2026 13:18,Haryana,Faridabad,Naveen Dubey,44,Male,9.18076E+11,Open,,,,,,,,,,,,,,,,,,,,,TXN376629158931,Kotak Mahindra Bank,XXXX0502,187309.06,Credit Card,IRCTC,No,"Credit Card transaction of INR 187,309.06, fraud_flag=No."
REC003439,Call Data Record,5/13/2023 6:06,Punjab,Mohali,Anjali Sinha,64,Female,9.18462E+11,Open,,,,,9.17757E+11,9.18879E+11,2489,Incoming,UP West,7.86424E+14,,,,,,,,,,,,,,,,,,Incoming call of duration 2489s logged via West Bengal circle.
REC000787,Cybercrime,2/13/2026 7:40,Uttar Pradesh,Noida,Pooja Mehta,69,Female,9.16365E+11,Under Review,Phishing,WhatsApp,,368633.29,,,,,,,,,,,,,,,,,,,,,,,,"Phishing reported via WhatsApp, financial loss INR 368,633.29."
REC006392,Social Media Theft,5/13/2026 17:10,Telangana,Hyderabad,Sneha Dubey,66,Female,9.19578E+11,Escalated,,,,,,,,,,,,,,,,Twitter/X,@sneha_dubey288,Account Hacked,157321,Not Recovered,,,,,,,,Account Hacked reported on Twitter/X account.
REC009066,Online Bank Transaction,5/9/2025 17:42,Maharashtra,Nashik,Aarav Kumar,27,Male,9.17811E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN423936505270,State Bank of India,XXXX3284,174913.37,NEFT,Croma,No,"NEFT transaction of INR 174,913.37, fraud_flag=No."
REC009928,Online Bank Transaction,2/2/2025 2:43,West Bengal,Howrah,Pallavi Saxena,18,Female,9.19245E+11,Escalated,,,,,,,,,,,,,,,,,,,,,TXN898882560238,State Bank of India,XXXX5383,261366.89,Net Banking,Flipkart,No,"Net Banking transaction of INR 261,366.89, fraud_flag=No."
REC003203,Call Data Record,6/19/2026 23:14,Maharashtra,Mumbai,Aanya Kumar,70,Female,9.18296E+11,Resolved,,,,,9.19135E+11,9.16129E+11,0,Missed,Mumbai,8.24539E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Karnataka circle.
REC004804,Online FIR,10/6/2025 0:38,Karnataka,Mangaluru,Pallavi Ghosh,26,Female,9.18208E+11,Resolved,,,,,,,,,,,FIR/2023/63478,Mangaluru Cyber Crime PS,Identity Theft,Inspector Neha Das,Pending Verification,,,,,,,,,,,,,"Online FIR filed for Identity Theft, current status: Pending Verification."
REC007836,Social Media Theft,12/17/2024 11:39,Delhi,Rohini,Anjali Pillai,18,Female,9.16623E+11,Escalated,,,,,,,,,,,,,,,,LinkedIn,@anjali_pillai905,Account Hacked,129500,Recovered,,,,,,,,Account Hacked reported on LinkedIn account.
REC007941,Social Media Theft,2/19/2025 23:38,Telangana,Warangal,Ankit Mehta,47,Male,9.17036E+11,Under Review,,,,,,,,,,,,,,,,Telegram,@ankit_mehta95,Password Compromised,176418,Under Review,,,,,,,,Password Compromised reported on Telegram account.
REC000092,Cybercrime,7/17/2024 3:51,Telangana,Hyderabad,Rahul Verma,53,Male,9.18169E+11,Under Review,Identity Theft,Mobile App,,0,,,,,,,,,,,,,,,,,,,,,,,,"Identity Theft reported via Mobile App, financial loss INR 0.00."
REC005763,Online FIR,1/30/2024 10:26,Tamil Nadu,Madurai,Kunal Gupta,27,Male,9.17938E+11,Closed,,,,,,,,,,,FIR/2025/81759,Madurai Cyber Crime PS,Identity Theft,SI Preeti Singh,Under Investigation,,,,,,,,,,,,,"Online FIR filed for Identity Theft, current status: Under Investigation."
REC009028,Online Bank Transaction,10/14/2023 16:02,West Bengal,Siliguri,Rohan Gupta,51,Male,9.17682E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN278248275237,Punjab National Bank,XXXX3854,144949.08,Debit Card,BigBasket,No,"Debit Card transaction of INR 144,949.08, fraud_flag=No."
REC009505,Online Bank Transaction,8/21/2026 22:32,Gujarat,Ahmedabad,Ira Das,21,Female,9.18497E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN622465303788,HDFC Bank,XXXX8441,29798.85,RTGS,Amazon,No,"RTGS transaction of INR 29,798.85, fraud_flag=No."
REC008238,Online Bank Transaction,4/8/2026 13:29,Rajasthan,Udaipur,Pooja Das,41,Female,9.18257E+11,Resolved,,,,,,,,,,,,,,,,,,,,,TXN427856677231,IndusInd Bank,XXXX9032,207255.16,RTGS,Flipkart,No,"RTGS transaction of INR 207,255.16, fraud_flag=No."
REC001972,Cybercrime,5/13/2023 13:40,Maharashtra,Nashik,Abhishek Rao,60,Male,9.16747E+11,Under Review,QR Code Fraud,Email,,0,,,,,,,,,,,,,,,,,,,,,,,,"QR Code Fraud reported via Email, financial loss INR 0.00."
REC002906,Call Data Record,5/22/2025 5:37,Rajasthan,Jaipur,Karan Bose,27,Male,9.17007E+11,Closed,,,,,9.18556E+11,9.1676E+11,2378,Incoming,Rajasthan,4.79491E+13,,,,,,,,,,,,,,,,,,Incoming call of duration 2378s logged via Punjab circle.
REC000531,Cybercrime,8/29/2024 22:52,Bihar,Gaya,Vikram Sharma,21,Male,9.16467E+11,Escalated,Identity Theft,Mobile App,,0,,,,,,,,,,,,,,,,,,,,,,,,"Identity Theft reported via Mobile App, financial loss INR 0.00."
REC003636,Call Data Record,2/10/2026 11:42,Haryana,Panipat,Ira Saxena,49,Female,9.16735E+11,Escalated,,,,,9.19041E+11,9.17178E+11,0,Missed,Haryana,4.79397E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Delhi circle.
REC000997,Cybercrime,7/17/2023 23:08,Delhi,Rohini,Riya Yadav,47,Female,9.19618E+11,Escalated,Fake Loan App Fraud,WhatsApp,,0,,,,,,,,,,,,,,,,,,,,,,,,"Fake Loan App Fraud reported via WhatsApp, financial loss INR 0.00."
REC005853,Online FIR,1/6/2023 5:43,Tamil Nadu,Coimbatore,Deepak Pillai,26,Male,9.19467E+11,Closed,,,,,,,,,,,FIR/2023/39109,Coimbatore Cyber Crime PS,Online Impersonation,SHO Preeti Nair,Pending Verification,,,,,,,,,,,,,"Online FIR filed for Online Impersonation, current status: Pending Verification."
REC004227,Online FIR,3/3/2026 21:27,Rajasthan,Udaipur,Vihaan Pillai,68,Male,9.18832E+11,Resolved,,,,,,,,,,,FIR/2026/45944,Udaipur Cyber Crime PS,Extortion,Constable Gaurav Thakur,Closed,,,,,,,,,,,,,"Online FIR filed for Extortion, current status: Closed."
REC005617,Online FIR,9/5/2023 0:55,Telangana,Hyderabad,Vivaan Sinha,20,Male,9.17174E+11,Escalated,,,,,,,,,,,FIR/2023/57349,Hyderabad Cyber Crime PS,Harassment,DySP Ankit Agarwal,Closed,,,,,,,,,,,,,"Online FIR filed for Harassment, current status: Closed."
REC002313,Call Data Record,12/9/2024 7:05,Punjab,Amritsar,Ritika Thakur,68,Female,9.18866E+11,Closed,,,,,9.17801E+11,9.17373E+11,1980,Outgoing,Haryana,1.26789E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 1980s logged via AP circle.
REC002155,Call Data Record,4/22/2024 18:53,Gujarat,Vadodara,Rohan Bose,27,Male,9.18074E+11,Resolved,,,,,9.16079E+11,9.16536E+11,0,Missed,Karnataka,3.61425E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via UP East circle.
